osm_id,code,fclass,name,lat,lon
358764500,2950,tower,WSKS-FM (Sparta),33.226812,-83.0523724
358764503,2950,tower,WHAN-FM (Sparta),33.2818113,-82.9937598
358764506,2950,tower,WGEC-FM (Springfield),32.3660993,-81.3059589
358764516,2950,tower,WOTR-FM (Statesboro),32.2790774,-81.7801125
358764537,2950,tower,WVGS-FM (Statesboro),32.425172,-81.7816204
358764540,2950,tower,WXRS-FM (Swainsboro),32.5812755,-82.3870721
358764547,2950,tower,WTGA-FM (Thomaston),32.8637438,-84.4193647
358764550,2950,tower,WSTT-FM (Thomasville),30.814082,-84.0132259
358764553,2950,tower,WTHO-FM (Thomson),33.472637,-82.5156848
358764565,2950,tower,WSGY-FM (Tifton),31.430914,-83.7527632
358764569,2950,tower,WZLI-FM (Toccoa),34.7295388,-83.4912798
358764576,2950,tower,WBDX-FM (Trenton),34.8989661,-85.4438501
358764587,2950,tower,WVVS-FM (Valdosta),30.8474237,-83.2904302
358764600,2950,tower,WQPW-FM (Valdosta),30.8365904,-83.2987636
358764603,2950,tower,WWET-FM (Valdosta),30.8399242,-83.2773741
358764610,2950,tower,WZLS-FM (Valdosta),30.8363151,-83.2109827
358764629,2951,comms_tower,,32.8519091,-84.7015727
358764635,2950,tower,WSAA-FM (Warrenton),33.4254164,-82.6454111
358764648,2950,tower,WWUF-FM (Waycross),31.1854949,-82.2561476
358764652,2950,tower,WXVS-FM (Waycross),31.2229424,-82.5776857
358764658,2950,tower,WYFA-FM (Waynesboro),33.0876508,-82.0378964
358764660,2950,tower,WYFA-FM (Waynesboro),33.1784809,-81.9898395
358764663,2950,tower,WCJM-FM (West Point),32.8951274,-85.1588296
358764670,2950,tower,WRDW-FM (Wrens),33.2726437,-82.4254037
358764677,2950,tower,WFXL-TV (Albany),31.3312937,-83.8618434
358764683,2950,tower,WALB-TV (Albany),31.3312937,-83.8621212
358764705,2950,tower,WXIA-TV (Atlanta),33.7567726,-84.3318691
358764714,2950,tower,WATC-TV (Atlanta),33.7551577,-84.3893218
358764718,2950,tower,WVEU-TV (Atlanta),33.7595481,-84.3885295
358764721,2950,tower,WSB-TV (Atlanta),33.764379,-84.361582
358764726,2950,tower,WTLH-TV (Bainbridge),30.7968593,-84.3243492
358764730,2950,tower,WBSG-TV (Brunswick),31.1396703,-81.9373361
358764741,2950,tower,WLTZ-TV (Columbus),32.4578986,-84.8854898
358764748,2950,tower,WTVM-TV (Columbus),32.3237593,-84.7793698
358764750,2950,tower,WRBL-TV (Columbus),32.3237593,-84.7793698
358764763,2950,tower,WGXA-TV (Macon),32.7533264,-83.563086
358764766,2950,tower,WMGT-TV (Macon),32.7534733,-83.5626814
358764775,2950,tower,WGNM-TV (Macon),32.7495845,-83.5596258
358764778,2950,tower,WMAZ-TV (Macon),32.7529178,-83.5587924
358764780,2950,tower,WHSG-TV (Monroe),33.7395533,-84.0038014
358764791,2950,tower,WTLK-TV (Rome),34.3131886,-84.6487393
358764794,2950,tower,WVAN-TV (Savannah),32.1468664,-81.6178899
358764797,2950,tower,WTOC-TV (Savannah),32.0540941,-81.3501125
358764806,2950,tower,WCTV Main Broadcast Tower (Thomasville),30.6704223,-83.9404447
358764809,2950,tower,WNEG-TV (Toccoa),34.6123196,-83.3679422
358764812,2950,tower,WVGA-TV (Valdosta),31.1718599,-83.365714
358764816,2950,tower,WXGA-TV (Waycross),31.2229424,-82.577793
358764836,2005,post_office,Cherrylog Post Office,34.783973,-84.3890898
358764845,2204,park,Doll Mountain Recreation Area,34.6134195,-84.6238214
358764864,2082,school,Ellijay Middle School,34.6964743,-84.4796497
358764880,2204,park,Harris Branch Recreation Area,34.6028642,-84.6252103
358764932,2204,park,Ridgeway Recreation Area,34.6506411,-84.599654
358764939,2082,school,Rocky Creek School,34.777862,-84.3910343
358764945,2082,school,Seventh Day Adventist School,34.7153619,-84.5746535
358764960,2082,school,Anne Street Elementary School,33.2381704,-84.2777014
358765012,2082,school,Cowan Road Elementary School,33.2778926,-84.3065906
358765021,2082,school,East Griffin Elementary School,33.2426142,-84.2368673
358765054,2082,school,Flynt Street Middle School,33.2506702,-84.2940907
358765062,2082,school,Griffin Christian Academy,33.2728926,-84.3060351
358765066,2204,park,Griffin Commerical Historic District,33.2476139,-84.2638126
358765071,2005,post_office,Griffin Post Office,33.2488371,-84.2656616
358765081,2082,school,Griffin Technical Institute,33.2553923,-84.2915906
358765096,2082,school,Jackson Road Elementary School,33.2556693,-84.2399231
358765170,2082,school,Taylor Street Middle School,33.246225,-84.2604792
358765554,2723,monument,Alabama Monument,34.924468,-85.2570411
358765562,2723,monument,Baldwin Monument,34.9256089,-85.2423739
358765615,2723,monument,Bushrod R Johnson Monument,34.9184094,-85.2574555
358765648,2723,monument,Colquitt Monument,34.9339124,-85.2539801
358765657,2723,monument,Deshier Monument,34.9262933,-85.255111
358765677,2723,monument,Florida Monument,34.9378909,-85.2588981
358765689,2723,monument,Georgia Monument,34.920861,-85.2603771
358765695,2723,monument,Heg Monument,34.9038376,-85.262198
358765716,2723,monument,Kentucky Monument,34.9359025,-85.2592793
358765718,2723,monument,King Monument,34.9275375,-85.2574315
358765776,2082,school,Ringgold High School,34.9228543,-85.1130063
358765779,2082,school,Ringgold Junior High School,34.9214655,-85.1105062
358765784,2723,monument,Smith Monument,34.9178539,-85.2391216
358765800,2723,monument,Texas Monument,34.9269855,-85.2563902
358765812,2082,school,Unity School,34.9847974,-85.2105099
358765867,2005,post_office,Cohutta Post Office,34.9595209,-84.95189
358765887,2204,park,Dalton Commercial Historic District,34.7714688,-84.9685561
358765896,2005,post_office,Dalton Post Office,34.771191,-84.9724451
358765903,2082,school,Dawnville School,34.8203573,-84.8774423
358765940,2082,school,Fort Hill Elementary School,34.7725799,-84.9632781
358765943,2082,school,Fort Hill Junior High School,34.7717466,-84.9630004
358765968,2204,park,Harmon Field,34.7720242,-84.9766119
358765981,2204,park,Joseph Standing Monument,34.9211881,-85.0007803
358766046,2082,school,Pleasant Grove School,34.8309122,-84.9457779
358766092,2005,post_office,Tunnel Hill Post Office,34.8423004,-85.044948
358766108,2005,post_office,Varnell Post Office,34.9009108,-84.9743904
358766118,2204,park,Alto Park Recreation Center,34.2487235,-85.2531288
358766132,2204,park,Armuchee Park,34.3625025,-85.1536271
358766135,2256,stadium,Barron Stadium,34.2567618,-85.1764059
358766203,2204,park,Cave Spring Commerical Historic District,34.1078753,-85.3360656
358766207,2082,school,Cave Spring Elementary School,34.110653,-85.3355101
358766210,2204,park,Cave Spring Residential Historic District,34.1078753,-85.3385656
358766224,2082,school,Central Primary School,34.2545381,-85.1680061
358766249,2082,school,Coosa High School,34.2625221,-85.3041968
358766251,2005,post_office,Coosa Post Office,34.262871,-85.2916209
358766272,2204,park,Eagle Park,34.2681489,-85.1574501
358766281,2082,school,East Central Elementary School,34.2337054,-85.1605058
358766303,2204,park,East Rome Historic District,34.2403719,-85.1685615
358766306,2082,school,East Rome Junior High School,34.2492605,-85.1677282
358766309,2082,school,East Rome School,34.2384274,-85.1652281
358766330,2204,park,Etowah Park,34.2634268,-85.1296714
358766387,2082,school,Georgia Highlands College,34.1709319,-85.2082918
358766399,2204,park,Division Street Park,34.271482,-85.1985626
358766409,2723,monument,Forrest Monument,34.2502627,-85.1783913
358766429,2082,school,Garden Lakes Elementary School,34.2837038,-85.239675
358766435,2204,park,Georgia School for the Deaf Historic District,34.1071024,-85.3321254
358766442,2082,school,Glenwood Elementary School,34.313703,-85.1646726
358766525,2204,park,Lower Avenue A Historic District,34.2595379,-85.1735617
358766578,2082,school,Model High School,34.3098216,-85.0991292
358766661,2082,school,North Heights Elementary School,34.2664,-85.1417938
358766703,2082,school,Pepperell Middle School,34.1687071,-85.1841173
358766748,2204,park,Riverview Park,34.2592602,-85.1827287
358766801,2005,post_office,Silver Creek Post Office,34.1673183,-85.1435605
358766820,2204,park,South Broad Street Historic District,34.2503716,-85.1780064
358766825,2082,school,South Rome School,34.2437051,-85.1813398
358766828,2082,school,Southeast Elementary School,34.2339832,-85.1702283
358766857,2204,park,Turkey Mountain Recreation Center,34.3814789,-85.1338383
358766870,2204,park,Upper Avenue A Historic District,34.263149,-85.1738396
358766897,2082,school,West Central Elementary School,34.2778707,-85.2107852
358766947,2082,school,Cedar Grove School,34.7175797,-85.4302387
358766951,2082,school,Center Post School,34.6075827,-85.3532907
358766974,2082,school,Chickamauga Elementary School,34.8718994,-85.2960201
358766981,2005,post_office,Chickamauga Post Office,34.8719147,-85.2886025
358767056,2082,school,Fortune School,34.7009134,-85.2924558
358767120,2005,post_office,LaFayette Post Office,34.6980153,-85.274131
358767143,2723,monument,Lytle Monument,34.9125416,-85.2697883
358767182,2082,school,Mountain View Elementary School,34.9097987,-85.3202351
358767190,2082,school,Naomi Elementary School,34.6945249,-85.209675
358767210,2082,school,North Rossville School,34.9802016,-85.2879814
358767272,2005,post_office,Rock Spring Post Office,34.8231331,-85.2416212
358767281,2005,post_office,Rossville Post Office,34.9831309,-85.2863454
358767284,2204,park,Rossville Recreational Area,34.9647979,-85.3052348
358767300,2723,monument,South Carolina Monument,34.9251823,-85.2676692
358767306,2082,school,South Rossville Elementary School,34.9706311,-85.2935678
358767343,2082,school,West LaFayette School,34.6979409,-85.2838729
358767403,2204,park,Alexander H Stephens Memorial State Park,33.5633819,-82.8953917
358767410,2082,school,Alice Street School,31.2246622,-82.3462394
358767442,2204,park,Altamaha Wildlife Management Area,31.368836,-81.51316
358767448,2082,school,Alto Park School,34.2598156,-85.2341193
358767467,2082,school,Andrew College,31.7722149,-84.7951077
358767665,2082,school,Arnett School,32.657114,-81.7001103
358767688,2082,school,Gillen School,34.8559042,-85.4169833
358767694,2082,school,Atkinson School,33.2712246,-84.2590902
358767715,2082,school,Bailey Street School,31.2274396,-82.3598514
358767728,2082,school,Baker Village School,32.4284004,-84.9448239
358767730,2082,school,Abraham Baldwin Agricultural College,31.4813539,-83.5258077
358767753,2082,school,Banks School,34.2373164,-85.1666171
358767812,2082,school,Baxley School,31.7807513,-82.3509619
358767844,2082,school,Beaver Brook School,33.3217808,-84.2949235
358767858,2015,graveyard,Beckham Cemetery,32.6203353,-83.4845801
358767900,2082,school,Belwood School,34.4570329,-84.9152197
358767917,2082,school,Benning Hill School,32.4140335,-84.9340969
358768330,2082,school,Bethune Middle School,30.8194836,-81.9952516
358768365,2082,school,Beulah School,33.7796998,-84.7029317
358768372,2082,school,Big 'A' School,34.5667655,-83.2929389
358768414,2082,school,Birch Street School,33.1173445,-84.1982522
358768462,2082,school,Blackshear Trail School,31.9790628,-83.7718378
358768469,2082,school,Blackwell School,34.1151116,-82.8529169
358768536,2082,school,Davis Elementary School (Historical),33.0998649,-83.2240435
358768556,2013,nursing_home,Boswell Parker Health & Rehabilitation,33.5724302,-83.1728977
358768588,2082,school,Morris Brandon Elementary School,33.8298268,-84.4154836
358768632,2082,school,Broad School,31.5762852,-84.1624078
358768698,2204,park,Buffalo Lick Monument,33.6059614,-83.0529296
358768831,2082,school,Cannon Street School,33.029087,-85.0269305
358768863,2082,school,Central Talbot County Elementary & High School,32.690108,-84.5431715
358768893,2082,school,Harris County Middle School,32.7640216,-84.8765979
358768896,2082,school,Carver High School,33.8040029,-83.715729
358768898,2082,school,Carver Junior High School,31.7673893,-84.4390825
358768902,2082,school,Lincoln Fundamental School,31.5657298,-84.1668522
358768905,2082,school,Carver School,31.7671114,-84.4415826
358768909,2082,school,Carver School (Historical),33.0918095,-83.2243211
358768918,2082,school,Catoosa School,34.9325767,-85.0327259
358769009,2082,school,Center High School,31.2279951,-82.3615182
358769024,2082,school,Central Avenue School,30.8313132,-83.2820963
358769029,2082,school,Central Education Center,33.3645608,-84.7832678
358769032,2082,school,Stringfellow Elementary School,31.1752164,-83.7913163
358769033,2082,school,Central School,32.0687874,-82.8898657
358769036,2110,hospital,Central State Hospital,33.046533,-83.2173762
358769082,2082,school,Chattanooga Valley School,34.9347985,-85.3466249
358769100,2082,school,Cherokee School,32.0679422,-84.2129647
358769130,2082,school,Children Center School,30.9819139,-84.0578225
358769223,2082,school,Coachman Park School,31.5573966,-84.1615744
358769233,2082,school,Cochran School,32.3934945,-83.3451647
358769273,2082,school,College Street School,33.5837214,-85.0716112
358769298,2082,school,Columbia Middle School,33.525969,-82.2676225
358769387,2204,park,Cool Springs Recreation Area,34.6500964,-83.3529414
358769457,2082,school,Corry Junior High School,33.5634612,-83.17849
358769527,2082,school,Cox School,31.1690749,-83.7740627
358769530,2082,school,Crawford School,32.9432107,-82.8154163
358769543,2082,school,Crescent School,33.2326016,-84.2631603
358769593,2082,school,Crown School,34.780913,-84.9735563
358769671,2082,school,Dasher School,32.5298895,-82.8948648
358769681,2950,tower,Davis Memorial Lookout Tower,32.875964,-84.6902049
358769684,2082,school,Boddie High School (Historical),33.1015315,-83.2243212
358769687,2082,school,Davis School,34.2475939,-85.1846732
358769694,2082,school,Dawson Street School,33.0429021,-85.0224378
358769769,2082,school,Dinkins School,32.8282119,-82.240679
358769821,2082,school,Double Churches School,32.5568063,-84.9757656
358769848,2082,school,Douglas High School,32.3101573,-84.0324075
358769914,2082,school,Dunson Mills School,33.0462354,-85.0082707
358769920,2082,school,Dyal Elementary School,31.6982509,-82.4417989
358769927,2082,school,E Rivers Elementary School,33.8195491,-84.389927
358769953,2082,school,East Depot Street School,33.0362356,-85.0179932
358769955,2082,school,East Hall High School,34.3345464,-83.7415641
358769959,2082,school,East Laurens School,32.5629435,-82.8173623
358769968,2082,school,East Side School (closed 1976),30.8438182,-83.9739718
358769987,2082,school,Eastside School,31.5143627,-82.8401429
358770117,2082,school,Elder School,32.9776485,-82.8161831
358770122,2204,park,Elijah Clark State Park,33.8538042,-82.4037345
358770139,2082,school,Ellis School,30.8396464,-83.2773741
358770148,2082,school,Elm Street School,34.0026005,-85.0641138
358770170,2082,school,Ware County Learning Center,31.1916,-82.3994
358770189,2084,college,Oxford College of Emory University,33.6197962,-83.8706549
358770255,2082,school,Eulonia School,31.5013324,-81.4439925
358770273,2082,school,Eurlow School,32.0659974,-84.234632
358770285,2082,school,Evans County High School,32.1743585,-81.9145604
358770369,2082,school,Fairplay School,33.616777,-84.8460493
358770384,2082,school,Fairview School,34.9406315,-85.2866231
358770558,2204,park,Flowery Branch Park,34.1806534,-83.9338807
358770602,2082,school,Forsyth Road School,33.0559601,-84.1301933
358770634,2082,school,Fourth Ward School,33.2453922,-84.2768682
358770854,2082,school,Garnett School,34.5656499,-83.9054636
358770872,2082,school,Gatewood Academy,33.3381883,-83.3843294
358770882,2082,school,Gentian Elementary School,32.5034746,-84.9279869
358770899,2084,college,Georgia Military College;State House Square,33.0787182,-83.2245922
358771008,2082,school,Goodyear Elementary School,31.1734,-81.47556
358771018,2082,school,Gordon Lee School,34.8700608,-85.2957503
358771027,2082,school,Gore School,34.4595317,-85.2591205
358771044,2082,school,Grady School,34.4167692,-83.4409991
358771067,2082,school,Graysville School,34.9686867,-85.154119
358771187,2082,school,Happy Valley School,34.9620201,-85.3069014
358771313,2723,monument,Hart Monument,34.3550191,-82.9122922
358771343,2082,school,Hazard Training School,31.571841,-84.1449074
358771347,2082,school,Hazel Grove School,34.5731539,-83.4460013
358771357,2082,school,Heard-Mixon School,33.4687289,-83.8482378
358771392,2082,school,Henderson High School,33.3041504,-83.9657352
358771460,2082,school,Highland School,31.5746184,-84.1740747
358771470,2082,school,Hightower School,34.5620367,-84.0649126
358771480,2082,school,Ruth Hill Elementary School,33.3733125,-84.8169797
358771488,2082,school,Hillcrest School,31.3704593,-83.8873997
358771492,2082,school,Hillcrest School,32.5512777,-82.9218101
358771536,2204,park,John Tanner State Park,33.5967763,-85.1682804
358771586,2082,school,Matthews School,33.9102717,-84.8326603
358771656,2082,school,Northside School,34.0823207,-85.2530076
358771660,2082,school,Northwest School,34.8764677,-84.7979957
358771703,2204,park,Red Top Mountain State Park,34.1476349,-84.7062528
358771706,2082,school,Redbud School,34.5300868,-84.8393839
358771832,2204,park,Woodridge Branch Recreation Area,34.622308,-84.6402109
358771851,2204,park,Damsite Recreation Area,34.6042528,-84.6585448
358771854,2204,park,Reregulation Dam Recreation Area,34.6037067,-84.69536
358771857,2082,school,Spalding County Junior High School,33.2523368,-84.2915907
358771880,2082,school,Bishop Elementary School,33.8215085,-83.4359943
358771931,2005,post_office,Farmington Post Office,33.7770291,-83.4247019
358771966,2082,school,Oconee County Middle School,33.8740065,-83.4448832
358771970,2082,school,Oconee County Elementary School,33.8717844,-83.4440498
358772006,2204,park,South Main Street Historic District,33.8620625,-83.4082153
358772019,2725,artwork,Oconee County Cultural Arts Foundation (O.C.A.F.),33.8648584,-83.4061952
358772073,2005,post_office,Darien Post Office,31.371792,-81.4343736
358772077,2082,school,Darien Public School,31.3688367,-81.4301012
358772163,2204,park,Oglethorpe Square,31.3680034,-81.4301012
358772173,2204,park,Richard J Reynolds State Wildlife Refuge,31.4668901,-81.2570393
358772196,2082,school,Sapelo Island School,31.4252249,-81.2653727
358772198,2082,school,Todd Grant Elementary School,31.3791048,-81.4352862
358772210,2082,school,University of Georgia Marine Institute,31.3976326,-81.2803699
358772261,2005,post_office,Helena Post Office,32.0737872,-82.9134774
358772277,2082,school,Lumber City Headstart,31.9343487,-82.6795831
358772280,2082,school,McRae-Helena Elementary School,32.0676762,-82.9104219
358772287,2005,post_office,McRae Post Office,32.0672342,-82.8995806
358772302,2010,prison,Milan Detention Center,32.0197575,-83.0595521
358772351,2204,park,Athens-Candler-Church Street Historic District,33.9945541,-83.7223933
358772354,2082,school,Auburn Elementary School,34.0098292,-83.8246202
358772368,2082,school,Bethlehem Elementary School,33.9301112,-83.7182273
358772405,2082,school,County Line Elementary School,34.0442744,-83.7765624
358772445,2082,school,Westside Middle School,33.9780516,-83.7615627
358772464,2204,park,North Broad Street Residential Historic District,33.9964987,-83.7193375
358772517,2005,post_office,Winder Post Office,33.9937209,-83.7193376
358772523,2082,school,Winder-Barrow High School,34.0051094,-83.7276712
358772536,2082,school,Button Gwinnett Elementary School,31.8587482,-81.6012757
358772587,2082,school,Hineshaw School,31.8546544,-81.5981676
358772609,2204,park,Midway Historic District,31.8052134,-81.4306642
358772636,2421,shelter,,31.8466862,-81.576441
358772663,2082,school,Tidal Community School,31.7313291,-81.2592687
358772718,2082,school,Lumpkin County High School,34.5345382,-83.9868545
358772759,2082,school,Allen Elementary School,32.5143078,-84.9632651
358772772,2082,school,Arnold Junior High School,32.5145855,-84.9602096
358772785,2082,school,Bibb City Elementary School,32.5015306,-84.9918765
358772795,2082,school,Britt David Elementary School,32.5273628,-84.954654
358772815,2082,school,Carver Elementary School,32.460143,-84.9460421
358772818,2082,school,Carver High School,32.4595874,-84.9446532
358772828,2082,school,Christian Life College of Theology,32.5020859,-84.9585428
358772842,2082,school,Columbus Area Vocational Technical School,32.5062526,-84.9804876
358772848,2204,park,Columbus Historic District,32.4590321,-84.990765
358772855,2204,park,Columbus Riverfront Industrial Historic District,32.4973641,-84.9915988
358772859,2204,park,Cooper Creek Park,32.5126409,-84.9121533
358772888,2082,school,Eddy Junior High School,32.4145891,-84.9499305
358772924,2082,school,Hallie Turner School,32.4914289,-84.9329749
358772927,2082,school,Hardaway High School,32.4979194,-84.9479871
358772962,2082,school,Key Elementary School,32.4095893,-84.9679864
358772969,2204,park,Lindsey Park,32.4134779,-84.9279857
358772975,2082,school,Muscogee Elementary School,32.4304218,-84.9388194
358772984,2082,school,Our Lady of Lourdes School,32.4273664,-84.9490973
358772987,2082,school,Pacelli High School,32.4826421,-84.9335422
358772990,2082,school,Quick Start Vocational School,32.5168073,-84.8735416
358772994,2082,school,Reese Road Elementary School,32.5015302,-84.9107643
358772997,2082,school,Richards Middle School,32.4919426,-84.9467044
358773001,2082,school,River Road Elementary School,32.5131969,-84.9854877
358773004,2082,school,Rothschild Junior High School,32.4679204,-84.916875
358773007,2082,school,St. Anne-Pacelli Catholic School,32.4826623,-84.9340595
358773010,2082,school,Saint Marys Elementary School,32.4431991,-84.9199303
358773013,2082,school,Sixteenth Street School,32.4759759,-84.9885429
358773019,2204,park,South Lumpkin Park,32.4001452,-84.9538193
358773025,2082,school,Thirtieth Avenue Elementary School,32.4404215,-84.956042
358773031,2082,school,Waddell Elementary School,32.5209738,-84.8843751
358773044,2082,school,William H Spencer High School,32.4037561,-84.9368745
358773073,2082,school,Conyers Middle School,33.6842768,-84.0046344
358773099,2082,school,Flat Shoals Elementary School,33.6327954,-83.9917842
358773105,2082,school,G L Edwards Middle School,33.6234444,-84.0365797
358773126,2082,school,Honey Creek Elementary School,33.5975254,-84.0216997
358773136,2082,school,J H House Elementary School,33.7220537,-84.0074125
358773139,2082,school,J P Carr School,33.6648325,-84.0249128
358773176,2204,park,Panola Mountain State Park,33.6258229,-84.171568
358773238,2204,park,Big Haynes Creek Recreation Area,33.7437213,-83.9393533
358773242,2204,park,Bonner Park,33.6701104,-84.0068566
358773248,2204,park,Center Point Park,33.6665099,-84.0201091
358773250,2005,post_office,Conyers Post Office,33.6628883,-84.0146346
358773257,2204,park,Eastview Park,33.6726103,-84.0088012
358773259,2204,park,Georgia International Horse Park,33.6625309,-83.9336662
358773270,2204,park,Johnson Park,33.6426106,-84.0432467
358773276,2204,park,Pleasant Circle Park,33.6759433,-84.0285241
358773286,2204,park,South Hicks Circle Park,33.6814989,-84.0188016
358773289,2204,park,Veal Street Park,33.6626104,-84.0235239
358773346,2082,school,Colley Street Vocational School,31.2252174,-82.3601292
358773399,2204,park,Heritage Center,31.2341055,-82.3826307
358773503,2082,school,Southwood School,31.2040581,-82.3088525
358773515,2204,park,Waycross Historic District,31.205218,-82.3534622
358773517,2005,post_office,Waycross Post Office,31.2094569,-82.3615733
358773639,2204,park,Suwannee Canal Recreation Area,30.7399539,-82.1270629
358773658,2082,school,A Dorothy Hains Elementary School,33.4115277,-82.0137279
358773665,2082,school,Augusta Christian Academy,33.4431933,-82.0101166
358773687,2082,school,Blythe Elementary School,33.2979203,-82.2062326
358773689,2082,school,Brian Merry Elementary School,33.496247,-82.0395615
358773758,2082,school,George P Butler High School,33.4190275,-82.0167835
358773761,2110,hospital,East Central Regional Hospital,33.395695,-82.0115058
358773771,2082,school,Glenn Hills School,33.4365269,-82.0684513
358773819,2082,school,Lumpkin Road Baptist School,33.4248606,-82.0503954
358773832,2082,school,Martha Lester School,33.4829141,-81.9898382
358773858,2082,school,Copeland Elementary School,33.4722714,-82.0678241
358773894,2082,school,Southside Elementary School,33.4023614,-82.0126169
358773931,2082,school,Windsor Spring Elementary School,33.3931951,-82.0584512
358773965,2082,school,St. Mary on the Hill Catholic School,33.4751366,-82.0270613
358774067,2082,school,Saint Benedict of the Moors Industrial School,33.4648593,-81.9790047
358774079,2082,school,A R Johnson Junior High School,33.4656926,-81.9815048
358774126,2082,school,Gracewood Elementary School,33.3704181,-82.0259506
358774129,2082,school,Gracewood State School,33.3684737,-82.0287285
358774143,2082,school,Hephzibah Middle School,33.3019589,-82.0926323
358774146,2082,school,Hephzibah Comprehensive High School,33.3023648,-82.0967857
358774149,2204,park,Summerville Historic District,33.4742878,-82.0181079
358774163,2204,park,King Park,33.462637,-82.0212279
358774166,2204,park,Highland Park,33.4656925,-82.0334504
358774176,2082,school,Episcopal Day School,33.478192,-82.0151166
358774183,2204,park,Julian Smith Park,33.4915248,-82.0053941
358774189,2082,school,Westminister Day School,33.4876362,-82.0401171
358774192,2082,school,Tutt Middle School,33.4895805,-82.0387282
358774203,2082,school,Augusta Area Vocational Technical School,33.4138341,-82.046403
358774216,2110,hospital,Lighthouse Care Center of Augusta,33.4905438,-82.0874985
358774222,2204,park,Tanglewood Park,33.4706925,-82.0701179
358774225,2204,park,Reynolds Park,33.4765257,-82.1187301
358774235,2110,hospital,Eisenhower Army Medical Center,33.4303378,-82.125856
358774254,2082,school,Warren Road Elementary School,33.518191,-82.0384503
358774257,2082,school,Westside High School,33.5179132,-82.0490062
358774261,2082,school,Merry Neighborhood School,33.5040246,-82.0434504
358774278,2204,park,Laney-Walker North Historic District,33.4670814,-81.9748379
358774281,2204,park,Pinched Gut Historic District,33.4681928,-81.9556707
358774319,2204,park,Harrisburg-West End Historic District,33.4790253,-81.9962272
358774386,2204,park,Montreal Park,33.8209372,-84.2474215
358774393,2204,park,Milam Park Dog Park,33.8062156,-84.2315876
358774406,2204,park,W C Studdard Park,33.8101055,-84.1382502
358774409,2204,park,Hairston Park,33.769828,-84.1951973
358774413,2204,park,Emmie Smith County Park,33.7520513,-84.1429732
358774419,2082,school,Brockett Elementary School,33.8373279,-84.2218716
358774425,2082,school,Midvale School,33.8566604,-84.2350799
358774429,2082,school,Livsey Elementary School,33.8687143,-84.2182535
358774432,2082,school,Evansdale Elementary School,33.8734361,-84.2399212
358774435,2082,school,Smoke Rise School,33.8372722,-84.1596398
358774438,2082,school,Arcado School,33.8714929,-84.1396385
358774441,2082,school,Clarkston High School,33.7934679,-84.2370593
358774444,2082,school,Georgia State University Perimeter College,33.7920236,-84.2356638
358774447,2082,school,Indian Creek School,33.7969069,-84.2381511
358774451,2082,school,Atlanta School for the Deaf,33.8026045,-84.2396434
358774454,2082,school,Jolly School,33.8101045,-84.2257539
358774456,2082,school,Adult Education Center,33.8053822,-84.2379767
358774462,2082,school,Hambrick School,33.8098269,-84.2035308
358774468,2082,school,Stone Mountain High School,33.8106603,-84.2015863
358774470,2082,school,Rowland School,33.758439,-84.2226983
358774475,2082,school,Dunaire Elementary School,33.7798273,-84.2285318
358774477,2082,school,Redan High School,33.7587174,-84.1782522
358774481,2082,school,Mainstreet School,33.7695504,-84.1790855
358774483,2082,school,Stone Mountain Christian School,33.7628843,-84.1521401
358774493,2082,school,Rock Chapel School,33.7596052,-84.0798139
358774515,2950,tower,Muscogee Lookout Tower,32.5851385,-84.9110425
358774519,2082,school,Riverside School,34.6475312,-83.2887165
358774575,2082,school,Albany Area Vocational High School,31.5587854,-84.1679634
358774577,2082,school,Albany High School,31.5837849,-84.1693524
358774581,2081,university,Albany State University West Campus,31.5837845,-84.2121311
358774583,2082,school,Albany Middle School,31.5907295,-84.1549077
358774585,2005,post_office,Albany Post Office,31.5773963,-84.1554633
358774588,2204,park,Albany Railroad Depot Historic District,31.5765633,-84.1290738
358774593,2082,school,Albany Vocational-Technical School,31.5540632,-84.1746301
358774638,2082,school,Deerfield-Windsor Lower School,31.590173,-84.2387985
358774641,2082,school,Deerfield-Windsor Upper School,31.612673,-84.2032423
358774645,2082,school,Dougherty High School,31.5671192,-84.1012954
358774648,2082,school,Dougherty Middle School,31.5685081,-84.1040732
358774667,2204,park,Exchange Club Fairgrounds,31.551285,-84.2226867
358774729,2204,park,Madison Park,31.5918405,-84.1626857
358774732,2082,school,Mamie Brosnan Elementary School,31.5850012,-84.159497
358774739,2082,school,Merry Acres Elementary School,31.587118,-84.1882417
358774743,2082,school,Mock Road Elementary School,31.5546195,-84.0976842
358774746,2082,school,Monroe High School,31.5579521,-84.1707412
358774749,2082,school,Morningside Elementary School,31.5510081,-84.1329627
358774798,2204,park,Piney Woods Park,31.5498982,-84.0076823
358774808,2082,school,Radium Springs Elementary School,31.5326752,-84.1279625
358774818,2082,school,Riverview Academy,31.5054524,-84.2404644
358774834,2082,school,Sherwood Acres Elementary School,31.6079509,-84.1990755
358774846,2082,school,Sylvandale Elementary School,31.5921187,-84.1126846
358774850,2082,school,Sylvester Road Elementary School,31.5726749,-84.0824061
358774870,2082,school,West Town Elementary School,31.5623961,-84.2029642
358774906,2082,school,Camden Middle School,30.7949334,-81.6436101
358774909,2082,school,Crooked River Elementary School,30.8026308,-81.5745211
358774941,2204,park,High Point-Halfmoon Bluff Historic District,30.9185683,-81.4275946
358774984,2082,school,Saint Mary's Elementary School,30.7280712,-81.546099
